											
	7543190.1		0	2768.2	7544506.7	7544531.8	448.8	79.9	209.8	81.3	3.2
	7543190.1		0	2768.2	7544790.4	7544865.4	235.2	119.9	1142.4	101.2	24.6
	7543190.1		0	2768.2	7545165.8	7545207.5	1150.8	106	1206.6	718	12.9
	7543190.1		0	2768.2	7545466.1	7545507.8	1182.1	770.9	525.4	771.8	15.6
	7543190.1		0	2768.2	7545699.6	7545733	479.9	770	194.5	808.2	5.3
	7543190.1		0	2768.2	7545933.3	7545958.3	172.7	875.3	166.8	880.9	0.2
	7545965.4		0	918.9	7546133.5	7546175.2	168.3	865.8	644.6	578.7	11.2
	7545965.4		0	918.9	7546333.7	7546350.4	656.8	565	535.3	787.3	3.1
	7546889.4		0	996.1	7547226.4	7547259.7	774.1	383	630.5	400.3	14.8
	7546889.4		0	996.1	7547368.2	7547376.4	607.2	456.4	602	519.9	0.7
	7547886.9		0	816.1	7548110.7	7548135.7	594.2	559.9	285.8	560.3	4.6
	7547886.9		0	816.1	7548310.8	7548319.2	266.2	591.2	268.8	596.6	0.1
	7548705.1		0	815.4	7548711.3	7548778	248.1	607.5	703	413	12.3
	7548705.1		0	815.4	7549195.1	7549203.5	690.8	444.8	689.2	445.2	0.1
	7549525.2		0	662.8	7549737.6	7549770.9	694	441.9	511.7	163.9	5.6
	7550189.2		0	791.3	7550346.3	7550371.5	471.5	171.3	710.8	336.8	4.5
	7550189.2		0	791.3	7550580	7550621.7	718.6	387.2	1173.4	703.7	11.5
	7550189.2		0	791.3	7550746.8	7550755.2	1208.2	738.4	1219.4	760.7	0.2
	7550982.6		0	840.4	7551147.3	7551180.6	1231.5	780.9	791.1	460	10.4
	7550982.6		0	840.4	7551355.8	7551380.8	752.2	434.3	908.1	179.6	4.4
	7551830		0	727.2	7552056.5	7552089.9	896.1	721.6	896.7	121.1	22.3
	7551830		0	727.2	7552173.4	7552190	936	123.1	980.1	99	0.9
	7552559.2		0	757.1	7552774.1	7552882.5	974.8	85.2	363.8	181.4	71.2
	7552559.2		0	757.1	7553032.7	7553041	363.9	216.8	338.8	233.5	0.4
	7553320.1		0	763.7	7553516.5	7553549.9	327.5	249.8	604.1	443.5	5.8
	7553320.1		0	763.7	7553675	7553700	646.8	476.6	743.6	657	3.4
	7554085.1		0	791.2	7554342.3	7554375.7	707.7	667.6	380.7	373.1	10.9
	7554085.1		0	791.2	7554475.8	7554484.3	327.4	339.1	283.1	321.5	0.7
	7554882.7		0	977.9	7555059.8	7555084.8	332.5	330.4	682.4	362.3	6.8
	7554882.7		0	977.9	7555485.3	7555527.1	713.5	419.4	1042	52.1	8.5
	7555866.2		0	853.8	7556027.5	7556069.3	1087	64.6	681.5	347.8	11.7
	7555866.2		0	853.8	7556211	7556236.2	647.4	408.2	416.5	228.3	4.5
	7555866.2		0	853.8	7556377.9	7556394.6	387	178	369.8	127.6	0.8
	7556724.5		0	687.9	7556828.4	7556861.7	348.3	116.5	648	421.2	8.2
	7556724.5		0	687.9	7557012	7557037	667.2	456.3	871.5	631.5	4.6
